Country,Year,Gender,BMI,Alcohol,Tuberculosis,Life Expectancy at birth,Syphilis,HIV/AIDS,Self-harm,Stroke,Natural disasters,Epilepsy,Parkinson disease,Alzheimer disease and other dementias,Alcohol use disorders,Diabetes mellitus,Other nutritional deficiencies,Preterm birth complications,Road injury
Belize,2015,Male,27.4,11.54,0.007743284,71.14,2.36E-06,0.085000002,0.018972601,0.09617309,0.01106628,0.005880047,0.018132724,0,0.007444654,0.052896428,0.000417664,0.016379135,0.00049552
Belize,2015,Female,30.4,3.01,0.001492569,77.29,3.40E-05,0.062972272,0.002561769,0.045675012,0,0.0023983,0.003463591,0.017287055,0.000481558,0.06206032,0.000383185,0.012988533,0.015292552
Belize,2010,Male,27,11.31,0.012916678,70.89,2.08E-06,0.059,0.01926795,0.047771775,0,0.003797589,0.004299746,0.011904414,0.006119432,0.045296637,0.000416512,0.01102595,0.03649336
Belize,2010,Female,29.8,2.96,0.002136042,76.12,2.78E-05,0.041,0.002952872,0.041284826,0,0.002572166,0.002923219,0.012705475,0.000429702,0.060239823,0.000472215,0.008781228,0.00850664
Belize,2000,Male,26,2.41,0.007542749,67.18,1.49E-06,0.031,0.015529832,0.050499853,0.008826834,0.00333424,0.003660517,0.008247656,0.004523615,0.036197996,0.000501764,0.022415598,0.060018628
Belize,2000,Female,28.7,9.24,0.001247351,74.02,1.65E-05,0.024,0.002746289,0.043894915,0.005487065,0.002287166,0.002216834,0.010386144,0.000300699,0.044674701,0.000499866,0.017527799,0.012981372
Benin,2019,Male,25.05333333,0.9,0.566207247,61.19,0.087915324,1.259999999,0.695434235,2.802818948,0,0.259171467,0.102275191,0.251454454,0.069743346,0.870841137,0.01341907,2.750123261,2.197297282
Benin,2019,Female,25.05333333,3.59,0.352562432,65.66,0.062395201,1.002675754,0.226333569,3.051817501,0,0.109878559,0.109299949,0.463633992,0.015229247,1.04089874,0.030400729,2.157572571,0.964845569
Benin,2015,Male,22.5,1.06,0.598124611,59.66,0.064628526,1.335999994,0.641907677,2.473429018,0.304075102,0.089922544,0.205022464,0,0.063305214,0.787615221,0.014735436,2.730544556,0.134343294
Benin,2015,Female,24.4,4.19,0.372436529,64.25,0.048113328,1.26900002,0.210717197,2.825043029,0,0.105992548,0.095079185,0.376398633,0.013840166,0.933507109,0.03200007,2.150247986,0.891693206
Benin,2010,Male,22.4,0.93,0.626029753,58.03,0.058636403,1.198000012,0.578875767,2.339880386,0.027938708,0.208906979,0.078274615,0.177856669,0.055962263,0.709897661,0.013370189,2.547824829,1.798029288
Benin,2010,Female,23.8,3.68,0.389812337,62.88,0.045944242,1.060999989,0.195006577,2.480564964,0.018230724,0.09388656,0.082477889,0.333275551,0.012649201,0.820992938,0.031510402,2.031554382,0.796970722
Benin,2000,Male,21.7,0.98,0.715265326,54.31,0.067703721,1.269000006,0.438049395,1.952508138,0,0.135211943,0.058452581,0.141812537,0.045234434,0.523002905,0.012160076,2.297084824,1.351692409
Benin,2000,Female,22.4,3.85,0.445376993,58.77,0.059112888,1.335000035,0.164020842,2.184517495,0,0.073918255,0.060051905,0.271199057,0.010499082,0.576174729,0.041039084,1.87014267,0.600307574
Bhutan,2019,Male,25.05333333,0.077,0.067606489,72.03,0.006865248,0.050999999,0.025549472,0.199349804,0,0.007412812,0.020456917,0.050807507,0.005774102,0.086785635,0.001085557,0.044424531,0.089442991
Bhutan,2019,Female,25.05333333,0.33,0.070153626,74.39,0.003759369,0.007,0.009585265,0.160901785,0,0.006389323,0.010953537,0.053722498,0.000200121,0.077150926,0.002777599,0.03480264,0.034028093
Bhutan,2015,Male,23.4,0.099,0.064381362,71.05,0.006387874,0.071,0.023812118,0.3717464,0.03858415,0.016592795,0.039270007,0,0.005160805,0.070238183,0.001068345,0.050810423,0.001629971
Bhutan,2015,Female,24.4,0.42,0.066806987,73.45,0.003324611,0.018,0.008867014,0.143273439,0,0.006199826,0.008968904,0.041924087,0.000180521,0.064065945,0.00284509,0.040071623,0.030575265
Bhutan,2010,Male,22.9,0.23,0.083224908,69.87,0.005668656,0.065999998,0.021096737,0.150914081,0,0.00710364,0.012557909,0.028355826,0.004443794,0.05152517,0.00108362,0.05686515,0.066419851
Bhutan,2010,Female,23.8,1,0.08636048,72.35,0.002913848,0.019,0.007879095,0.121092842,0,0.00590328,0.006648454,0.029617796,0.000158679,0.046644366,0.002984821,0.045465453,0.026580149
Bhutan,2000,Male,22,1.15,0.074041976,64.88,0.006923045,0.015,0.018582852,0.118782738,0.113436036,0.006941401,0.006755352,0.014319409,0.003813616,0.028954636,0.001470999,0.084437583,0.04533129
Bhutan,2000,Female,22.4,5.19,0.076831573,66.59,0.003822821,0.006,0.009970784,0.110204863,0.066914036,0.006450413,0.003939118,0.015259131,0.00019595,0.031183057,0.00494184,0.070476403,0.02366871
Bolivia (Purinational State Of),2019,Male,25.05333333,1.84,0.721448351,71.15,0.0616117,0.123,0.483044127,3.176370847,0.035087706,0.103592025,0.463269905,1.034345809,0.318005601,1.833181182,0.05183925,0.712804298,1.701350272
Bolivia (Purinational State Of),2019,Female,25.05333333,6,0.465405586,73.13,0.043354421,0.05114278,0.232069221,4.030026486,0.02213928,0.09582557,0.388975082,1.445041601,0.065997202,3.09363812,0.060110103,0.551887283,0.728531124
Bolivia (Purinational State Of),2015,Male,25.2,1.99,0.781232098,70.59,0.06438236,0.330000001,0.455686559,4.672059072,0.173227923,0.37564261,0.816726168,0,0.295676167,1.520916462,0.046138631,0.844144325,0.020728156
Bolivia (Purinational State Of),2015,Female,27.6,6.49,0.503972019,72.45,0.045509019,0.098000001,0.237538967,3.625038728,0.015420701,0.095443269,0.317985287,1.138642542,0.062278984,2.650057517,0.05505254,0.65701545,0.615677626
Bolivia (Purinational State Of),2010,Male,24.7,2.43,0.902574844,69.44,0.070306606,0.882999993,0.387388457,2.306349115,0.016001699,0.091403709,0.29030106,0.615251388,0.250417368,1.193214757,0.040296662,1.112104507,1.200734359
Bolivia (Purinational State Of),2010,Female,27,7.97,0.582250105,71.25,0.050000114,0.444999993,0.21974983,3.013834609,0.01003034,0.088837012,0.24898569,0.85894722,0.055136202,2.128226788,0.049441857,0.880282036,0.533265629
Bolivia (Purinational State Of),2000,Male,23.7,1.59,1.504935932,64.81,0.128666901,0.835999997,0.379580539,2.120030898,0.019616063,0.111634155,0.192458925,0.364903479,0.280232487,0.917027644,0.043129458,1.554334259,0.843984312
Bolivia (Purinational State Of),2000,Female,25.7,5.19,0.970832623,67.25,0.09959475,0.64300001,0.197676135,2.508274265,0.0123017,0.094377987,0.151795677,0.492419472,0.052343888,1.540282715,0.048155959,1.263134338,0.380015708
Bosnia and Herzegovina,2019,Male,25.05333333,12.95,0.057435241,74.38,0.000465556,0,0.284854349,3.30205551,0,0.034583475,0.178140252,0.40962866,0.084985964,0.997820172,0.001292864,0.026962075,0.346194615
Bosnia and Herzegovina,2019,Female,25.05333333,2.96,0.035774303,79.09,0.00027833,0,0.075896416,4.569238187,0,0.025542738,0.162742439,0.733872127,0.005052111,1.407781473,0.001590273,0.021279742,0.099780992
Bosnia and Herzegovina,2015,Male,26.3,11.85,0.076764181,73.94,0.00049216,0,0.286539711,4.14190678,0.024253663,0.160133178,0.352102048,0,0.083152814,0.951602362,0.001281938,0.033630703,0.001001157
Bosnia and Herzegovina,2015,Female,25.1,2.72,0.047813591,78.65,0.000292321,0,0.080770077,4.41612746,0,0.026496561,0.149788747,0.655239635,0.005608716,1.362756508,0.001729575,0.026575735,0.115695596
Bosnia and Herzegovina,2010,Male,25.9,12.15,0.115948245,73.85,0.00072191,0,0.306388755,3.287858259,0.001765791,0.036404143,0.15827551,0.311892578,0.083306792,0.89163797,0.001395091,0.043201242,0.486589883
Bosnia and Herzegovina,2010,Female,24.8,2.82,0.072219906,78.47,0.000456569,0,0.084086586,4.935703109,0.00122731,0.02835518,0.160501598,0.670958716,0.00756475,1.42815094,0.002254548,0.033513955,0.140410134
Bosnia and Herzegovina,2000,Male,25.1,10.63,0.114979595,72.6,0.000858628,0.003,0.263104818,2.11675804,0.00328679,0.036651136,0.104203475,0.20381428,0.184333268,0.313489158,0.000285578,0.068112278,0.518427953
Bosnia and Herzegovina,2000,Female,24.4,2.43,0.071616568,78.03,0.000528281,0,0.076118555,3.184756413,0.002217935,0.032001663,0.111541256,0.441870215,0.026721339,0.578056312,0.000876977,0.051060586,0.194572053
Botswana,2019,Male,25.05333333,11.1,0.39088143,58.95,0.022424629,2.560000004,0.293541282,0.719229429,0,0.037996704,0.023641443,0.05018644,0.023690353,0.551602797,0.001737618,0.248985344,0.396484114
Botswana,2019,Female,25.05333333,2.61,0.257884218,65.46,0.014002584,2.389762197,0.076312327,0.868956673,0,0.018123518,0.023607712,0.113501287,0.007006617,0.721034536,0.002827486,0.198032417,0.211981542
Botswana,2015,Male,22.5,11.57,0.304812576,57.83,0.016957098,2.44399997,0.312339141,0.805556671,0.041014478,0.019280468,0.039340255,0,0.023266604,0.487096942,0.001665551,0.23764727,0.015872425
Botswana,2015,Female,26,2.7,0.201100252,63.93,0.010356949,2.398999991,0.091551191,0.811855953,0,0.019898345,0.020005036,0.093096946,0.007676926,0.651125346,0.002908143,0.18732131,0.185283178
Botswana,2010,Male,22.3,10.9,0.334120083,55.14,0.006104505,3.094512612,0.398564302,0.659205664,0,0.041997519,0.016373026,0.030185151,0.02477171,0.433212532,0.001791467,0.135353041,0.334275215
Botswana,2010,Female,25.9,2.52,0.220849243,61.36,0.00288823,3.598101907,0.086085639,0.696330997,0,0.018060704,0.016643007,0.076404675,0.00593286,0.502161594,0.002599067,0.103838305,0.145724927
Botswana,2000,Male,21.7,11.22,0.429109418,43.9,0.010006307,6.560256971,0.42416652,0.744087734,0.001750893,0.043261954,0.015072094,0.023024107,0.024873379,0.405686906,0.002705788,0.069995484,0.418573735
Botswana,2000,Female,25.4,2.56,0.283793238,47.77,0.006554429,7.449660983,0.155396113,0.657091294,0.001170208,0.035140972,0.011524788,0.05120933,0.006844079,0.382570992,0.004201426,0.057006245,0.104614374
Brazil,2019,Male,25.05333333,11.65,3.380683455,72.45,0.131414007,8.554949163,11.29072398,61.71961889,0.013005323,2.132482636,2.612534392,11.08668145,6.412175995,27.36272326,0.280672481,3.911065295,27.87130038
Brazil,2019,Female,25.05333333,3.22,1.514532166,79.39,0.091454413,4.003262795,3.249424644,61.4871909,0.008483658,1.130556198,2.157895723,19.62985458,0.708666535,32.24504288,0.257462921,2.969737312,5.999416267
Brazil,2015,Male,26.2,12.56,3.704190916,71.67,0.125895343,9.325623786,9.139669144,87.57938515,1.209303037,1.965951815,8.224160363,0,6.256162033,23.56177607,0.296032122,4.939678965,0.13628154
Brazil,2015,Female,26.7,3.48,1.659462143,78.64,0.091137458,4.537557393,2.860736916,60.10854415,0.029361798,0.911364479,1.662282093,14.7561815,0.666315273,29.90018963,0.267592343,3.70729187,7.629029205
Brazil,2010,Male,25.5,13.52,3.964378984,70.57,0.086516803,9.047465699,7.32501395,59.61865292,0.437597236,1.442184322,1.517445731,5.717084655,6.76737212,21.45951404,0.318253472,6.840806519,38.59351548
Brazil,2010,Female,26.1,3.76,1.776025286,77.68,0.067287882,4.500544343,2.431415607,59.60724072,0.278230372,0.793912453,1.338290308,10.03354125,0.758137987,28.85957365,0.288806132,5.128601532,8.943484587
Brazil,2000,Male,24.5,14.16,5.479554119,67.9,0.131501747,9.300733579,5.461677952,53.93502666,0.091934105,1.282477196,0.738147165,1.397611249,4.860141265,14.35985894,0.383704269,16.15969061,27.67765068
Brazil,2000,Female,25.1,3.93,2.454817524,75.18,0.107697088,3.783611374,1.500565029,52.54065342,0.057657063,0.6374118,0.572347236,1.948251534,0.501248072,21.03169884,0.331396286,12.22321387,6.773349759
Brunei Darussalam,2019,Male,25.05333333,0.21,0.011356013,73.39,0.000122317,0,0.009946517,0.120918433,0,0.001167369,0.011092217,0.033313009,0.000676587,0.095873796,3.18E-07,0.008190932,0.027574877
Brunei Darussalam,2019,Female,25.05333333,0.68,0.00918658,75.36,0.000150745,0,0.001732094,0.119224751,0,0.002461164,0.00728833,0.039727756,0.000584084,0.083306667,3.55E-07,0.006325756,0.004726658
Brunei Darussalam,2015,Male,27,0.21,0.011667789,73.38,0.000538188,0.00253981,0.006333897,0.146513548,0.002406866,0.011245583,0.014581947,0,0,0.087702866,1.06E-06,0.008672599,0.001112814
Brunei Darussalam,2015,Female,27,0.67,0.00827157,75.5,0.000163166,0.000430287,0.001452511,0.073606623,0.001066968,0.001144335,0.004062225,0.013318781,0,0.060056745,0.000385691,0.006580422,0.008329351
Brunei Darussalam,2010,Male,26.3,0.22,0.012786296,73.35,0.000223199,0.002492855,0.003675321,0.05893061,0,0.002856876,0.005050613,0.001738302,0,0.059221765,4.90E-06,0.007158675,0.023052937
Brunei Darussalam,2010,Female,26.5,0.68,0.008414797,75.84,0.000213771,0.000482875,0.001270673,0.073897495,0,0.001102238,0.001531017,0.002732887,0,0.048546389,0.000363752,0.005656546,0.006947063
Brunei Darussalam,2000,Male,25.1,0.12,0.003971992,70.86,0.000195608,0.000630752,0.005226831,0.048830613,0,0.00172155,0.000986809,0.000903903,0,0.044550842,5.12E-06,0.007909888,0.042181192
Brunei Darussalam,2000,Female,25.5,0.37,0.006372175,73.68,0.000164116,0.00026002,0.000922006,0.055949105,0,0.000689154,0.000638562,0.000406193,0,0.043875993,0.000166545,0.006268623,0.010818809
Bulgaria,2019,Male,25.05333333,19.86,0.084041499,71.65,0.001333396,0.016203683,0.521036829,9.693296237,0,0.062662869,0.151273683,0.052287713,0.039025159,0.602668572,0.001230611,0.065660199,0.491563145
Bulgaria,2019,Female,25.05333333,5.59,0.019737235,78.6,0.000364235,0.003306327,0.159968499,11.65394655,0,0.030704877,0.132460673,0.09512052,0.005208893,0.74154475,0.00287465,0.050830469,0.155436848
Bulgaria,2015,Male,27,19.07,0.089014463,71.17,6.05E-06,0.016323149,0.543096584,17.92414129,0.099600136,0.181977672,0.069034342,0,0.040320438,0.651998252,0.002449979,0.070467743,0.001570069
Bulgaria,2015,Female,25.6,5.34,0.031677412,78.04,0.001055298,0.003455158,0.164918374,12.68837293,0.003439333,0.040422195,0.142958283,0.121001114,0.007380961,0.841012812,0.005469864,0.055104202,0.162556432
Bulgaria,2010,Male,26.5,17.43,0.171247638,70.19,7.26E-05,0.005276433,0.693396536,10.98418282,0.000577135,0.065905248,0.216478542,0.061236592,0.050323424,0.650347978,0.000280572,0.11146298,0.61857585
Bulgaria,2010,Female,25.4,4.9,0.036351939,77.23,2.38E-06,0.002153829,0.223822463,12.53510476,0.0004234,0.041305646,0.158350066,0.102890873,0.007053429,0.868546327,0.003363189,0.080634093,0.180424156
Bulgaria,2000,Male,25.6,18.99,0.2182611,68.4,0.000369525,0.001107257,1.045974665,12.0814597,0.005920496,0.073295262,0.18702108,0.046748946,0.088664393,0.818940924,0.009013508,0.066955734,0.776383271
Bulgaria,2000,Female,24.9,5.17,0.056168338,74.97,0.000316132,0.000705194,0.4125093,13.78674929,0.004176446,0.036399273,0.15503954,0.070577807,0.01012935,1.130016739,0.007396418,0.052628201,0.26661674
Burkina Faso,2019,Male,25.05333333,18.5,1.2480299,60.06,0.178205252,1.975000005,1.14840646,3.235902262,0,0.291670921,0.120938236,0.253349888,0.125721939,1.481375736,0.041057748,3.810960205,4.140742113
Burkina Faso,2019,Female,25.05333333,3.85,0.719882877,65.23,0.115552624,1.125022205,0.372407194,3.088331435,0,0.185026644,0.130653461,0.513862692,0.025914272,1.12712798,0.130812296,2.998231201,2.162297986
Burkina Faso,2015,Male,22.2,17.95,1.036180882,58.24,0.172865977,2.746999996,1.075948799,4.097469719,0.347289863,0.107859877,0.213723369,0,0.112832644,1.339841784,0.043827339,3.919179749,0.107650303
Burkina Faso,2015,Female,22.1,3.74,0.597685095,63.45,0.114452151,1.449000003,0.366311747,2.965790499,0.002873769,0.183520597,0.114821872,0.436912052,0.024494042,1.052669771,0.135940143,3.112796631,1.877782933
Burkina Faso,2010,Male,21.9,13.92,1.039142569,56.19,0.113631382,2.517999995,0.917112984,2.680976866,0.008902279,0.234684287,0.09205859,0.18666895,0.096230338,1.135802711,0.035441745,3.914271118,3.074900166
Burkina Faso,2010,Female,21.7,2.9,0.599393431,60.79,0.081670636,2.434999932,0.33632244,2.759697123,0.005869162,0.15062181,0.09866127,0.380639969,0.022373487,0.94168906,0.111970935,3.088845016,1.632099861
Burkina Faso,2000,Male,21,13.23,1.254042997,49.92,0.069449213,5.861000011,0.678296082,2.008089599,0,0.178605068,0.073389602,0.16732967,0.073525936,0.919526636,0.042504332,4.295006927,2.021828146
Burkina Faso,2000,Female,20.9,2.83,0.801747402,53.14,0.062962768,6.119000046,0.314305309,2.17725636,0,0.139373579,0.080046596,0.337611661,0.021191566,0.83757912,0.133574739,3.446474442,1.185077491
Burundi,2019,Male,25.05333333,12.22,1.470849344,61.55,0.040574669,0.981999993,0.524770847,2.158018025,0.005867525,0.149866365,0.057946709,0.149190366,0.0619199,0.748945386,0.026839766,1.795709091,2.844402341
Burundi,2019,Female,25.05333333,2.89,0.913673969,66.14,0.019531385,0.831839213,0.195267792,2.16459734,0.003761159,0.084373358,0.045380427,0.276980922,0.014380138,0.634179309,0.038320931,1.375752686,1.244789552
Burundi,2015,Male,21.7,11.72,1.36628475,59.84,0.039443628,1.927999968,0.461220867,1.812056358,0.243932869,0.051534349,0.124453863,0,0.055900535,0.664668969,0.027178722,1.876860565,0.110446737
Burundi,2015,Female,21.5,2.79,0.84871969,64.26,0.019454477,1.236,0.193367851,2.008179418,0.014216404,0.083251364,0.040668274,0.236192567,0.013635018,0.584553032,0.039749376,1.451007736,1.084677907
Burundi,2010,Male,21.5,12.87,1.115875963,56.86,0.035214196,2.782000003,0.454306942,1.764310004,0.005278096,0.130420819,0.047335672,0.103279692,0.051388319,0.61110933,0.031786292,1.977706238,1.978079497
Burundi,2010,Female,21.2,3.1,0.69316876,60.32,0.017311953,2.559999959,0.205679601,1.941133779,0.003406574,0.084986749,0.03740806,0.203765417,0.014256769,0.560052618,0.045636222,1.543271469,0.899920529
Burundi,2000,Male,20.9,14.59,1.893482437,41.79,0.032826567,6.219999913,0.521253197,1.89700384,0,0.127703997,0.040619537,0.068941176,0.046091117,0.594999647,0.064927786,1.993737488,1.316830246
Burundi,2000,Female,20.4,3.53,1.178543903,45.85,0.01378574,5.544999858,0.223341253,2.148939765,0,0.078422014,0.034158423,0.137479659,0.014978942,0.587929991,0.07560809,1.529670502,0.619005402
Cabo Verde,2019,Male,25.05333333,10.06,0.017197387,69.9,0.00201008,0.019,0.058913025,0.144361549,0,0.01317434,0.009295706,0.019781735,0.0036085,0.042412204,0.000260788,0.020428339,0.1169597
Cabo Verde,2019,Female,25.05333333,2.73,0.006244274,77.94,0.001251637,0.015,0.01218746,0.127302585,0,0.002755872,0.010576083,0.04781661,0.000510196,0.069434535,0.000432555,0.016362477,0.030308266
Cabo Verde,2015,Male,23.7,2.72,0.016409467,72.18,0.002072355,0.02,0.063115592,0.135530069,0.005193304,0.005674465,0.018036919,0,0.002944115,0.026604461,0.000187945,0.027824338,0.001162577
Cabo Verde,2015,Female,25.2,9.97,0.005958185,77.59,0.001233551,0.017,0.012514729,0.115310366,0.003291037,0.00295585,0.008966623,0.040739134,0.000487676,0.061116776,0.000380945,0.022269981,0.027958891
Cabo Verde,2010,Male,23.4,11.77,0.022839055,70.83,0.002591566,0.026,0.060873805,0.095435962,0,0.01300851,0.005376662,0.015740036,0.002572941,0.024529114,0.000172361,0.036722711,0.091195643
Cabo Verde,2010,Female,24.9,3.26,0.008292731,77.27,0.001615192,0.03,0.011968024,0.092835133,0,0.003188478,0.006130635,0.030906768,0.000416671,0.048011057,0.000302243,0.029436515,0.024804359
Cabo Verde,2000,Male,22.6,2.58,0.019850401,66.89,0.005001911,0.046,0.040664426,0.092134252,0,0.010653085,0.004244603,0.011503941,0.001725034,0.019427291,0.000213742,0.044310483,0.073114742
Cabo Verde,2000,Female,23.8,9.24,0.007207568,74.61,0.004192344,0.056121227,0.010742069,0.071042091,0,0.003072874,0.003218841,0.019726803,0.000276486,0.031034088,0.000327375,0.035886294,0.024885258
Cambodia,2019,Male,25.05333333,12.9,1.750795216,67.23,0.009750456,0.718,0.565685753,5.848918377,0,0.068600384,0.182402237,0.485594759,0.122058352,1.45331352,0.0343209,1.041880417,2.401744368
Cambodia,2019,Female,25.05333333,3.21,1.114822449,72.75,0.007263955,0.62211845,0.234037941,7.258214058,0,0.050503402,0.187060517,0.876348387,0.010615966,1.908394268,0.029718398,0.784332756,0.821647343
Cambodia,2015,Male,22,10.83,1.998344013,66.2,0.006919602,1.180000001,0.554987505,5.023231789,0.181852973,0.150858291,0.393233891,0,0.1115508,1.246897628,0.033546318,1.208300018,0.06505991
